simulation_id,portfolio_loss,loss_rate
155,38130258425.21384,0.05495797412555157
156,33501606673.561707,0.048286597279197034
157,30650656060.56411,0.044177459903963816
158,67069102699.11783,0.09666816232026121
159,46088929883.01307,0.0664289810926134
160,42095058699.53466,0.060672527340984744
161,46547299583.94763,0.06708963935207174
162,31841573850.19174,0.04589395572043945
163,54618383015.334595,0.07872266815142599
164,43043473315.22385,0.0620394980372776
165,51752585520.59739,0.07459213164132747
166,31312168953.79355,0.04513091288255108
167,79401599157.86104,0.11444325877318447
168,31705044078.961914,0.04569717237974081
169,30650656060.56411,0.044177459903963816
170,45478917385.70649,0.06554975675929314
171,30650656060.56411,0.044177459903963816
172,50809155048.55538,0.07323234470011293
173,58657905775.08651,0.08454492051683932
174,31525880579.763515,0.045438940115920694
175,30878761494.35969,0.044506233246872653
176,46313596961.86252,0.06675279865945441
177,30650656060.56411,0.044177459903963816
178,31687196221.65076,0.04567144787325138
179,35684038082.99368,0.05143218332775739
180,57503178524.57944,0.08288058691469743
181,79798160021.75296,0.1150148306060826
182,50063960366.71227,0.07215827933222255
183,32402746061.659748,0.0467027854832465
184,58897278294.81866,0.0848899333567499
185,35275480867.78723,0.050843320891743156
186,47333110093.8009,0.06822224519980828
187,72469565458.68356,0.10445196722649701
188,64075109833.804016,0.09235285502312532
189,32558056011.93433,0.0469266371061085
190,41710002053.682045,0.06011753678876634
191,40346740209.14349,0.05815263772243957
192,45828664254.06914,0.0660538545581493
193,58537969751.33904,0.08437205410674764
194,50897028860.907684,0.0733589991447725
195,45412109742.38487,0.0654534654440832
196,56018812329.199265,0.0807411375029252
197,34291817202.99312,0.04942554497123556
198,57858476304.681984,0.08339268536386057
199,30650656060.56411,0.044177459903963816
200,55051259672.59234,0.07934658273033678
201,61706423501.22817,0.08893881568655555
202,33241915762.695755,0.04791229909844895
203,63806023936.77996,0.09196501564366756
204,47610036176.3084,0.06862138480981086
205,43366917448.534775,0.06250568512972618
206,48627461592.914276,0.07008782228046619
207,48484789913.05735,0.06988218647274133
208,69596769115.87953,0.10031134312384467
209,39553594684.873955,0.05700945975824884
210,30650656060.56411,0.044177459903963816
211,37230391386.83879,0.05366097611258373
212,55161112317.21027,0.0795049157458965
213,30650656060.56411,0.044177459903963816
214,39714415073.10911,0.05724125369567582
215,43686011188.65478,0.06296560190546836
216,37981245524.549774,0.05474319857780303
217,59762446670.72613,0.0861369194297823
218,81819194518.06718,0.11792779175931299
219,41073818469.06207,0.05920059149579856
220,32856190760.05471,0.04735634522899636
221,33308350273.59182,0.04800805260974577
222,40343842863.4835,0.05814846171486996
223,60425181876.33614,0.08709213415389555
224,37341411225.2198,0.05382099143000241
225,30650656060.56411,0.044177459903963816
226,55426462287.53966,0.07988737045262713
227,30650656060.56411,0.044177459903963816
228,30650656060.56411,0.044177459903963816
229,35829608724.39259,0.05164199747205784
230,36036787320.929245,0.051940608507442275
231,50645114419.670815,0.07299590935951697
232,48963814571.28151,0.07057261517318718
233,38669601594.746155,0.05573534121353201
234,33734986594.184185,0.04862297285514939
235,54093632720.347786,0.07796633409219522
236,30650656060.56411,0.044177459903963816
237,39988356615.35716,0.057636091622628526
238,40871799305.00715,0.058909416863117486
239,43682150780.23496,0.06296003781451245
240,53266731597.563126,0.07677450344673759
241,52549150465.14589,0.07574023809063675
242,41710234642.16973,0.060117872023632724
243,30650656060.56411,0.044177459903963816
244,52439254440.50886,0.0755818425505082
245,48501674549.61186,0.06990652266812018
246,69105036828.25926,0.09960259863965143
247,30650656060.56411,0.044177459903963816
248,49936128820.69939,0.07197403293347379
249,31503492142.006924,0.04540667117168179
250,31383368799.81622,0.04523353477542736
251,60506017685.89463,0.08720864457143826
252,48843184748.60296,0.07039874877554551
253,52355426087.789925,0.07546101891515963
254,82739138182.17213,0.11925372665136222
255,30919466886.18573,0.04456490281700246
256,32059081325.531322,0.04620745399439614
257,33023601241.587955,0.047597637611802926
258,56954824849.91474,0.08209023278890568
259,37733251261.21385,0.05438575903056176
260,46704889951.31414,0.0673167777898862
261,50565114023.26692,0.07288060304119703
262,53904826787.19604,0.07769420397775459
263,30650656060.56411,0.044177459903963816
264,49614329638.989426,0.07151021674568878
265,57183143857.76828,0.0824193139607681
266,41858043952.69535,0.06033091281063172
267,33717784091.864887,0.048598178512902455
268,34937238500.78703,0.05035580478192655
269,34275500066.222965,0.0494020267256885
270,38640150104.55994,0.05569289213758914
271,45041384008.85924,0.06491913034874838
272,45427976602.46434,0.06547633469600321
273,58386378223.58902,0.08415356192747014
274,80813077874.79965,0.11647765387062195
275,63168100215.22305,0.09104556225333289
276,35902840375.301025,0.051747547849684855
277,30650656060.56411,0.044177459903963816
278,40915910047.92758,0.05897299464014291
279,30650656060.56411,0.044177459903963816
280,40694911503.53953,0.058654464612131564
281,47153031330.95807,0.06796269374651066
282,45758728895.365715,0.06595305519845909
283,33494192502.810997,0.04827591107298946
284,31903262400.675705,0.04598286877535593
285,32899791552.199608,0.04741918800283312
286,33176783256.700348,0.047818422195247554
287,30650656060.56411,0.044177459903963816
288,32271100827.45935,0.046513042332432884
289,46435955685.270325,0.06692915695947146
290,40198196517.79456,0.05793853845632313
291,30650656060.56411,0.044177459903963816
292,33694358012.00467,0.048564413992440415
293,59205492827.84472,0.08533416969373639
294,34115632398.506084,0.049171605965149225
295,69049744601.81519,0.09952290474625132
296,50267072472.061295,0.07245102924505757
297,49020218358.31864,0.0706539111831434
298,62103013399.50069,0.08951042936734045
299,43628495668.602104,0.06288270353043973
300,46947620331.60549,0.06766663038754697
301,60552204815.8551,0.08727521509044693
302,30650656060.56411,0.044177459903963816
303,76879367481.15877,0.11080791117912807
304,45163795271.15383,0.06509556437421027
305,45606991612.25836,0.0657343529388022
306,34758730015.50311,0.050098516603965026
307,30650656060.56411,0.044177459903963816
308,67550152279.35913,0.09736150958502894
309,47075303760.33815,0.06785066330162529
310,33132273737.01909,0.04775426965256859
311,30650656060.56411,0.044177459903963816
312,30650656060.56411,0.044177459903963816
313,33804616541.925335,0.04872333201935036
314,51157512578.3798,0.0737344400149947
315,31485565455.140305,0.04538083304643265
316,40752897489.080315,0.058738041079341864
317,49423964617.217445,0.0712358394827737
318,40206111862.982956,0.05794994701619197
319,48264743686.363335,0.06956502904101834
320,51045682320.00371,0.07357325662153984
321,52036830582.9452,0.07500182025679976
322,31319989478.854717,0.04514218477609995
323,30650656060.56411,0.044177459903963816
324,55166822551.656685,0.07951314603149953
325,32853273501.16325,0.04735214052005139
326,30650656060.56411,0.044177459903963816
327,49445364051.43194,0.07126668295461035
328,42843263136.03756,0.06175093073399082
329,54554418930.42432,0.07863047531904963
330,50208777697.35218,0.07236700771327587
331,31236369019.084805,0.045021660781398604
332,68439272324.02831,0.09864301772128449
333,49996827893.32509,0.07206151983234574
334,42326275109.75427,0.061005784602148484
335,47318653469.56295,0.06820140855160223
336,58204098212.21297,0.08389083776659255
337,44389430042.327,0.0639794548599498
338,67972237962.598564,0.09796987089744269
339,34198679569.962753,0.0492913036668857
340,49319818327.68911,0.07108573116141532
341,73469514923.58752,0.10589321622633886
342,42002872370.9628,0.060539657172524734
343,31647659491.575874,0.045614462720823784
344,47404454052.50848,0.06832507480544432
345,75533461358.59947,0.10886802729389
346,44790970846.57108,0.06455820438962534
347,34572546359.89129,0.04983016603540583
348,38853156207.611725,0.05599990248537015
349,30650656060.56411,0.044177459903963816
350,32080081692.658962,0.046237722282125984
351,45332624131.00332,0.06533890109665742
352,41052449827.361404,0.059169792405884526
353,39511476667.760216,0.05694875414044411
354,67484550897.517075,0.09726695688083085
355,30758527968.640793,0.044332938040692944
356,34440700227.173386,0.04964013332517188
357,49673973162.60449,0.0715961822587215
358,59689053997.91913,0.08603113696777662
359,35032659257.28371,0.050493336801985374
360,36220928043.952446,0.05220601455264961
361,72489710900.58505,0.10448100329182926
362,56841160994.336044,0.0819264065917621
363,38498415570.24593,0.055488607058199926
364,52315355591.96175,0.07540326443449588
365,42563558894.884926,0.06134778690326586
366,55137096833.897064,0.07947030170536676
367,30650656060.56411,0.044177459903963816
368,61989819177.180336,0.0893472800628676
369,30650656060.56411,0.044177459903963816
370,38583165072.40255,0.05561075836634834
371,48846872558.96769,0.07040406409715558
372,79542410052.66937,0.11464621259078447
373,57145782597.02774,0.08236546435979822
374,54024788342.60399,0.07786710718718606
375,30650656060.56411,0.044177459903963816
376,40475470918.55975,0.05833818010503681
377,47743868348.25691,0.0688142800417574
378,37783525711.40521,0.05445822069347475
379,30650656060.56411,0.044177459903963816
380,36984893730.35208,0.05330713497931309
381,43312415156.02963,0.06242712978536219
382,31206761855.963764,0.044978987330655314
383,33475313547.709732,0.04824870042273888
384,32690418451.740498,0.04711741398102346
385,58322840038.88671,0.08406198295436398
386,60829970687.05725,0.08767556510623373
387,92192143515.29576,0.1328785496649659
388,56725822531.696754,0.0817601667468934
389,49867124288.51825,0.07187457519437677
390,52783393133.485825,0.07607785716371426
391,40498577704.464584,0.05837148442014847
392,30650656060.56411,0.044177459903963816
393,30650656060.56411,0.044177459903963816
394,63469520200.68202,0.09148000546053717
395,58642571263.72947,0.08452281855075794
396,51626769093.36005,0.0744107896772744
397,30650656060.56411,0.044177459903963816
398,30650656060.56411,0.044177459903963816
399,49696365148.300896,0.07162845631668353
400,43307152177.8084,0.06241954413992333
401,49558911561.48885,0.07143034146041272
402,31862208900.46865,0.045923697469014854
403,77189112021.89432,0.1112543527496373
404,30691708983.20308,0.044236630377843394
405,62482388490.77019,0.09005723097086908
406,30650656060.56411,0.044177459903963816
407,46067554356.089905,0.06639817207887783
408,38663836595.65689,0.055727031994453335
409,39236350045.709145,0.056552208132092524
410,34193160752.306007,0.04928334927448162
411,88437531673.41878,0.12746694562713654
412,69561013705.76346,0.10025980807044707
413,67579613475.83053,0.0974039726508526
414,32736278174.47474,0.047183512600847306
415,30650656060.56411,0.044177459903963816
416,48627172672.92866,0.0700874058537817
417,61849019970.68497,0.0891443430918883
418,65140794207.4472,0.09388884918239801
419,48156882038.923134,0.06940956569316864
420,49783649454.28806,0.07175426109294587
421,30821783502.781612,0.044424109623372544
422,40061418901.46395,0.05774139789106848
423,59918784365.38715,0.08636225236307152
424,30650656060.56411,0.044177459903963816
425,43553775268.41503,0.06277500738596732
426,44306429530.42442,0.06385982440964755
427,39154585511.33437,0.05643435912319136
428,33685817881.419308,0.04855210491573537
429,55765790967.82178,0.080376452289499
430,47245278784.15145,0.06809565201522247
431,53973144703.88917,0.07779267208295498
432,55178201775.747696,0.07952954715567206
433,46346777207.30215,0.06680062207176951
434,38818277274.88308,0.05594963071797085
435,30650656060.56411,0.044177459903963816
436,57672769598.67332,0.08312502223317964
437,53663236459.414215,0.07734599456267133
438,44930877161.9408,0.064759854417127
439,36870330185.459694,0.05314201204031502
440,42281706334.25331,0.06094154665276261
441,51480319928.10399,0.07419970929735416
442,30650656060.56411,0.044177459903963816
443,50405751874.93399,0.07265091089678496
444,38242811106.027664,0.05512019876224161
445,36393885347.67112,0.05245530169139899
446,35629886518.18936,0.05135413349488749
447,41480127919.61842,0.059786214179537764
448,67668696597.192024,0.09753237009899501
449,60539063028.5463,0.08725627354541919
450,32160738448.396935,0.04635397462548716
451,58350905356.24109,0.08410243410913422
452,33749237612.4891,0.048643513159034306
453,44176493613.306854,0.06367254493487207
454,44209349937.79091,0.06371990147284039
455,39063969834.78296,0.05630375276978703
456,34805854657.95852,0.05016643838020527
457,79813332584.34854,0.11503669915187757
458,64443081706.78471,0.09288322091912017
459,58412745237.518005,0.0841915652804272
460,51572100207.257355,0.07433199421792032
461,32376880049.142284,0.04666550423456433
462,60900468657.72535,0.08777717537083449
463,30650656060.56411,0.044177459903963816
464,71717926900.69106,0.10336861415919643
465,48083202769.978004,0.06930337015389061
466,63281948246.02407,0.09120965390624626
467,49459539878.87644,0.07128711488426619
468,61007218231.40406,0.0879310358624872
469,64963343388.24937,0.09363308544166281
470,61296037518.44616,0.08834731740789954
471,79245086996.31268,0.11421767437696069
472,42287137529.640465,0.0609493747532761
473,49028618246.03694,0.07066601812474164
474,36461319533.57239,0.0525524960561109
475,30650656060.56411,0.044177459903963816
476,38126011205.70904,0.05495185251533201
477,53632894041.699486,0.07730226137342627
478,38935485266.33213,0.05611856515553829
479,65470393194.87887,0.09436390740049547
480,51347127253.958885,0.07400773578755651
481,30650656060.56411,0.044177459903963816
482,33529786470.618153,0.04832721343606177
483,41752668004.54714,0.06017903215545223
484,45034737025.770424,0.06490954990687112
485,30650656060.56411,0.044177459903963816
486,60721195316.0092,0.08751878478859489
487,30650656060.56411,0.044177459903963816
488,32753586582.843822,0.047208459587796486
489,49931073818.78152,0.07196674704882258
490,61210473513.140236,0.08822399213857558
491,41692155927.77749,0.060091814777791054
492,39625952375.97457,0.057113750478520034
493,34892944457.22006,0.0502919628096765
494,69488931353.63963,0.10015591420225575
495,64825686152.21479,0.09343467706132043
496,30650656060.56411,0.044177459903963816
497,86216883232.42285,0.12426627653643088
498,64494877178.377884,0.09295787486339441
499,59504163072.11998,0.08576464963892601
500,54286429992.67998,0.07824421701095621
501,41384117820.13311,0.05964783272655982
502,51848169665.00754,0.07472989915595392
503,69691383238.66115,0.10044771252511538
504,32972522430.349834,0.047524016605748266
505,39613998964.28501,0.05709652176522308
506,30650656060.56411,0.044177459903963816
507,50780714719.03144,0.0731913530321135
508,35868698250.02316,0.05169833805895416
509,68809126971.32324,0.09917609730101293
510,47833206240.8019,0.06894304469717007
511,40936522773.92601,0.059002704212248236
512,50418744446.1134,0.07266963737334696
513,30650656060.56411,0.044177459903963816
514,69556580221.40099,0.10025341799262064
515,50342695705.20204,0.07256002666238143
516,52890337566.65162,0.07623199851060088
517,38554362937.40235,0.05556924522021516
518,38047873944.76487,0.0548392315748358
519,30650656060.56411,0.044177459903963816
520,45106279323.16832,0.06501266538239268
521,54654356301.88813,0.07877451723489072
522,43547109560.27684,0.06276539995526748
523,33523266709.404266,0.048317816361851
524,48844135661.338776,0.0704001193468369
525,44053911979.560715,0.06349586534931664
526,30650656060.56411,0.044177459903963816
527,62598278179.3231,0.0902242653096843
528,47846985485.883644,0.06896290502400622
529,35946142684.71442,0.05180996041384267
530,35511436727.37681,0.051183409224780034
531,68158788601.22799,0.09823875040663903
532,50693245309.23489,0.07306528146168854
533,30650656060.56411,0.044177459903963816
534,31775003468.207973,0.04579800637517688
535,30650656060.56411,0.044177459903963816
536,46265819349.502594,0.06668393574343176
537,30650656060.56411,0.044177459903963816
538,38735730329.21259,0.055830654002583524
539,30650656060.56411,0.044177459903963816
540,45991123944.79108,0.06628801125804823
541,31443331096.475693,0.045319959743010084
542,34745446898.05329,0.050079371356718784
543,54278504840.147675,0.07823279431554843
544,31811106962.818047,0.045850043130356864
545,35405567356.61549,0.051030817388813314
546,80357731579.97458,0.11582135331241188
547,62552545970.50838,0.0901583504784572
548,30650656060.56411,0.044177459903963816
549,56174920527.656555,0.08096613965832442
550,50102257562.20174,0.07221347791638424
551,36153424529.922035,0.052108720263791236
552,43953698808.05495,0.06335142591685237
553,58480016831.77489,0.08428852529825152
554,30650656060.56411,0.044177459903963816
555,41897861116.404465,0.06038830215818021
556,54004984968.0097,0.07783856415093346
557,35949184681.52912,0.051814344910280336
558,66994578554.83953,0.0965607490437158
559,64183930765.18033,0.09250970100786018
560,47685459118.414734,0.06873009354329303
561,48618379027.85062,0.07007473138110233
562,34486816100.668915,0.04970660114068158
563,37562983014.36734,0.054140347688203645
564,59257567827.21943,0.08540922652750627
565,79178807619.42738,0.11412214446370127
566,49119418701.70793,0.07079689080432608
567,48749751692.38816,0.07026408167130872
568,47562896830.98958,0.06855344184201251
569,72635954635.7779,0.10469178758091337
570,61885688623.11642,0.08919719442137769
571,54687458668.30981,0.0788222283984766
572,46398923375.3353,0.06687578148248091
573,34922432165.87102,0.0503344640880835
574,52596645278.00029,0.07580869340155655
575,58847130738.65907,0.08481765458897592
576,46926894527.05642,0.06763675783285729
577,36210988871.002464,0.0521916890056333
578,61574157154.520355,0.08874817731272164
579,30650656060.56411,0.044177459903963816
580,39872672951.12982,0.05746935423117274
581,62351024404.81077,0.08986789304515468
582,56017422352.8727,0.08073913409969256
583,68869689289.96056,0.09926338709337511
584,33952236363.638996,0.04893609969198678
585,61975900011.76509,0.0893272180657993
586,65544155198.06196,0.09447022218643734
587,54621858865.18992,0.07872767796972523
588,37755026099.20796,0.054417143580063713
589,38804429285.767,0.05592967130885682
590,42086597839.810936,0.06066033251910363
591,46075648081.20685,0.066409837741633
592,32286347646.102245,0.0465350179050904
593,32047751793.484768,0.04619112449245241
594,30650656060.56411,0.044177459903963816
595,30650656060.56411,0.044177459903963816
596,47684826657.0011,0.06872918196284639
597,43154647688.063,0.062199736088585394
598,44879402035.01765,0.06468566219262109
599,30650656060.56411,0.044177459903963816
600,71485044620.21199,0.10303295584284984
601,33283939790.255608,0.04797286924705719
602,46758330221.976585,0.06739380241897676
603,55241814201.300514,0.07962123313373728
604,65543293418.48803,0.0944689800847186
605,33736202303.440422,0.04862472508344806
606,38695421522.668724,0.055772556039481204
607,42583800996.81597,0.061376962286809486
608,44082454386.07046,0.06353700414310479
609,62533282937.04852,0.0901305862476812
610,52025027089.049545,0.07498480762329295
611,45728156309.13825,0.0659089902623104
612,30650656060.56411,0.044177459903963816
613,40422326921.30514,0.05826158250127873
614,33229093452.29757,0.04789381802246895
615,30650656060.56411,0.044177459903963816
616,55931581513.40208,0.08061540982324175
617,75449874275.11658,0.10874755140515997
618,58066448586.82167,0.08369244035563653
619,37695450035.931274,0.05433127529908985
620,39426161653.69928,0.05682578774763883
621,30650656060.56411,0.044177459903963816
622,57241088280.721085,0.08250283052291274
623,35788653722.318184,0.05158296813322626
624,36828316482.21269,0.053081456772364345
625,64498394677.49092,0.09296294471167829
626,30650656060.56411,0.044177459903963816
627,74139203183.0069,0.10685845253874263
628,41039713943.83118,0.05915143589883664
629,47775873674.29925,0.06886041001708824
630,49603566679.00344,0.0714947038564283
631,39795502941.33356,0.05735812741087804
632,37564611640.80364,0.054142695063050895
633,37016045125.06601,0.05335203416477287
634,58977169742.31627,0.08500508264463207
635,54632399936.48677,0.07874287104597265
636,30650656060.56411,0.044177459903963816
637,74800842488.72485,0.10781208771841008
638,30650656060.56411,0.044177459903963816
639,32150590082.165108,0.04633934756362554
640,30650656060.56411,0.044177459903963816
641,45012211989.619705,0.06487708408038383
642,30650656060.56411,0.044177459903963816
643,79244724412.26608,0.1142171517766565
644,34476450779.68987,0.04969166137720511
645,30650656060.56411,0.044177459903963816
646,57671136039.66998,0.08312266774891582
647,35577970916.57418,0.05127930640458923
648,50729397882.64738,0.07311738895521819
649,40996990283.83028,0.059089857354713116
650,30650656060.56411,0.044177459903963816
651,31658332067.26977,0.04562984533723034
652,30650656060.56411,0.044177459903963816
653,44772833399.02127,0.0645320624904011
654,49227303576.89803,0.07095238763083894
655,42774144032.59828,0.061651307860837536
656,38519972402.43096,0.05551967739116862
657,30650656060.56411,0.044177459903963816
658,41154812825.11938,0.05931733042987223
659,57666906844.61426,0.08311657211772831
660,31185195705.852985,0.04494790356755676
661,54330579237.89811,0.0783078502821841
662,52277466472.5087,0.07534865401923671
663,47893432439.93386,0.06902985003314926
664,59213270234.24033,0.085345379439411
665,58163066126.5038,0.08383169732543491
666,38996118907.96983,0.05620595774729842
667,39273485110.13684,0.05660573171137722
668,30650656060.56411,0.044177459903963816
669,30650656060.56411,0.044177459903963816
670,30650656060.56411,0.044177459903963816
671,30650656060.56411,0.044177459903963816
672,41396199822.757095,0.05966524678077863
673,30650656060.56411,0.044177459903963816
674,75915659159.92705,0.10941889733106536
675,44183815333.85564,0.06368309789058475
676,44569769215.257034,0.06423938164799271
677,30650656060.56411,0.044177459903963816
678,57288673153.020256,0.08257141563847692
679,35327546411.704796,0.05091836409715616
680,31046024715.304115,0.0447473133797768
681,44147903374.235664,0.06363133719896859
682,41437674944.45653,0.05972502577938369
683,43755258414.521675,0.06306540944427441
684,32163191944.90762,0.046357510903585454
685,30650656060.56411,0.044177459903963816
686,45360850244.511154,0.06537958401043496
687,39380357671.45361,0.05675976946779837
688,49552908322.49167,0.07142168886095226
689,39426603974.382515,0.05682642527409861
690,55870873610.142815,0.0805279101965848
691,44385184718.44317,0.06397333598193013
692,50642655171.21239,0.07299236479101079
693,34702569028.19259,0.05001757054655682
694,33251270730.05052,0.04792578261718347
695,30650656060.56411,0.044177459903963816
696,34656823406.73204,0.04995163638339039
697,46151123885.16171,0.06651862266605182
698,56973177524.01238,0.08211668489885325
699,31564874468.73141,0.045495142859606666
700,49063993377.841324,0.0707170050747044
701,63125940583.10192,0.09098479665490926
702,30650656060.56411,0.044177459903963816
703,50544683843.02518,0.0728511565762771
704,42989155302.29708,0.061961208299094066
705,33760120525.27614,0.04865919893888638
706,30650656060.56411,0.044177459903963816
707,53167340636.65887,0.07663124908436804
708,41912897874.96551,0.060409974966654637
709,58097846305.24078,0.0837376945728316
710,47991427147.432785,0.06917109194499546
711,50284408378.92474,0.07247601586618715
712,42957710272.05863,0.06191588589034063
713,30650656060.56411,0.044177459903963816
714,44026683308.88316,0.06345662007167172
715,74792445814.50204,0.10779998540849306
716,42962373884.865845,0.061922607657319814
717,66279757792.81942,0.09553046226974704
718,30650656060.56411,0.044177459903963816
719,36683552207.487976,0.052872804861960186
720,30650656060.56411,0.044177459903963816
721,58484061478.15444,0.08429435493540204
722,31030204161.31588,0.04472451086983728
723,48408376602.44546,0.06977205029950524
724,36651664473.557884,0.05282684437470858
725,84620614648.42528,0.12196553976831187
726,72179208092.53505,0.10403346881408128
727,36089435567.59535,0.05201649157505134
728,30650656060.56411,0.044177459903963816
729,37447131137.655846,0.05397336784842116
730,30650656060.56411,0.044177459903963816
731,30650656060.56411,0.044177459903963816
732,47803181607.00591,0.0688997695368266
733,48730089848.77177,0.0702357426267452
734,57847357082.46432,0.0833766589860658
